idx,apple,samsung,amazon,others,screensize,storage,isnight,returnsaccepted,isused,isbroken,deliveryspeed,se_apple,se_samsung,se_amazon,se_others,se_screensize,se_storage,se_isnight,se_returnsaccepted,se_isused,se_isbroken,se_deliveryspeed,r_squared
796,-1.9578921,-1.3029262,-.21924952,-.70830274,.30210707,.00063212885,.069139637,-.18726237,-.56838948,-.69807523,.10287064,.12782446,.11898553,.10176123,.11096047,.0089587504,.000045596116,.022456503,.028854942,.031414662,.048300996,.014466351,.77230817
797,-1.9578921,-1.3029262,-.21924952,-.70830274,.30210707,.00063212885,.069139637,-.18726237,-.56838948,-.69807523,.10287064,.12782446,.11898553,.10176123,.11096047,.0089587504,.000045596116,.022456503,.028854942,.031414662,.048300996,.014466351,.77230817
798,-1.9578921,-1.3029262,-.21924952,-.70830274,.30210707,.00063212885,.069139637,-.18726237,-.56838948,-.69807523,.10287064,.12782446,.11898553,.10176123,.11096047,.0089587504,.000045596116,.022456503,.028854942,.031414662,.048300996,.014466351,.77230817
799,-1.9578921,-1.3029262,-.21924952,-.70830274,.30210707,.00063212885,.069139637,-.18726237,-.56838948,-.69807523,.10287064,.12782446,.11898553,.10176123,.11096047,.0089587504,.000045596116,.022456503,.028854942,.031414662,.048300996,.014466351,.77230817
800,-1.9578921,-1.3029262,-.21924952,-.70830274,.30210707,.00063212885,.069139637,-.18726237,-.56838948,-.69807523,.10287064,.12782446,.11898553,.10176123,.11096047,.0089587504,.000045596116,.022456503,.028854942,.031414662,.048300996,.014466351,.77230817
801,-1.9654025,-1.3073434,-.22480291,-.71100098,.30274314,.00063136767,.066072606,-.186013,-.56850511,-.69941831,.10489833,.12767708,.1188364,.10162133,.11081226,.0089459131,.000045540164,.022397071,.028820278,.031370547,.048239522,.014420238,.77269292
802,-1.9654025,-1.3073434,-.22480291,-.71100098,.30274314,.00063136767,.066072606,-.186013,-.56850511,-.69941831,.10489833,.12767708,.1188364,.10162133,.11081226,.0089459131,.000045540164,.022397071,.028820278,.031370547,.048239522,.014420238,.77269292
803,-1.9654025,-1.3073434,-.22480291,-.71100098,.30274314,.00063136767,.066072606,-.186013,-.56850511,-.69941831,.10489833,.12767708,.1188364,.10162133,.11081226,.0089459131,.000045540164,.022397071,.028820278,.031370547,.048239522,.014420238,.77269292
804,-1.9654025,-1.3073434,-.22480291,-.71100098,.30274314,.00063136767,.066072606,-.186013,-.56850511,-.69941831,.10489833,.12767708,.1188364,.10162133,.11081226,.0089459131,.000045540164,.022397071,.028820278,.031370547,.048239522,.014420238,.77269292
805,-1.9654025,-1.3073434,-.22480291,-.71100098,.30274314,.00063136767,.066072606,-.186013,-.56850511,-.69941831,.10489833,.12767708,.1188364,.10162133,.11081226,.0089459131,.000045540164,.022397071,.028820278,.031370547,.048239522,.014420238,.77269292
806,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
807,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
808,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
809,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
810,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
811,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
812,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
813,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
814,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
815,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
816,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
817,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
818,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
819,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
820,-1.9739385,-1.3183082,-.23631319,-.72221845,.3043732,.00063193683,.065389037,-.18516591,-.56930298,-.69975829,.10198068,.12762901,.11880662,.10164341,.1107864,.0089603076,.000045499553,.022383861,.028799314,.031344727,.048197594,.014411427,.77307343
821,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
822,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
823,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
824,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
825,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
826,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
827,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
828,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
829,-1.9590608,-1.3009619,-.2196939,-.70903665,.30209893,.00063180522,.068898782,-.1885336,-.56730807,-.69954401,.10249902,.12789138,.11903757,.10179473,.11101024,.0089602508,.00004561996,.022436826,.028876135,.03142716,.048327852,.014459801,.77244455
830,-1.9612285,-1.3051941,-.22161704,-.70973361,.30250672,.00063166034,.066907056,-.1869422,-.56818104,-.69904548,.10300303,.12773028,.11889023,.10166724,.11086334,.0089514256,.000045560202,.02240745,.028831715,.031384159,.048260707,.014426201,.77261257
831,-1.9612285,-1.3051941,-.22161704,-.70973361,.30250672,.00063166034,.066907056,-.1869422,-.56818104,-.69904548,.10300303,.12773028,.11889023,.10166724,.11086334,.0089514256,.000045560202,.02240745,.028831715,.031384159,.048260707,.014426201,.77261257
832,-1.9612285,-1.3051941,-.22161704,-.70973361,.30250672,.00063166034,.066907056,-.1869422,-.56818104,-.69904548,.10300303,.12773028,.11889023,.10166724,.11086334,.0089514256,.000045560202,.02240745,.028831715,.031384159,.048260707,.014426201,.77261257
833,-1.9612285,-1.3051941,-.22161704,-.70973361,.30250672,.00063166034,.066907056,-.1869422,-.56818104,-.69904548,.10300303,.12773028,.11889023,.10166724,.11086334,.0089514256,.000045560202,.02240745,.028831715,.031384159,.048260707,.014426201,.77261257
834,-1.9612285,-1.3051941,-.22161704,-.70973361,.30250672,.00063166034,.066907056,-.1869422,-.56818104,-.69904548,.10300303,.12773028,.11889023,.10166724,.11086334,.0089514256,.000045560202,.02240745,.028831715,.031384159,.048260707,.014426201,.77261257
835,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
836,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
837,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
838,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
839,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
840,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
841,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
842,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
843,-1.9669964,-1.3103857,-.22747144,-.71493322,.3033587,.00063121936,.066423498,-.18596718,-.56977963,-.69846547,.10263106,.12774506,.11890239,.10168982,.11087656,.0089576412,.000045558147,.022406084,.02883273,.031387176,.048257541,.014425971,.77253973
844,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
845,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
846,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
847,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
848,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
849,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
850,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
851,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
852,-1.9698848,-1.3107868,-.22362253,-.71430427,.30285221,.00063193607,.067674458,-.18666035,-.56884778,-.69790155,.10468321,.12849295,.1193712,.10198238,.11125132,.0090077538,.000045627883,.022438539,.028883727,.031443421,.048334688,.014478218,.77244306
853,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
854,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
855,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
856,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
857,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
858,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
859,-1.9575078,-1.3022857,-.21756876,-.70714897,.30192712,.00063214533,.068174049,-.18744376,-.56788719,-.69843584,.10367282,.128022,.11923341,.10185888,.11108573,.008971408,.000045622361,.022454511,.028870005,.031425975,.048325509,.014444738,.77239692
860,-1.9524196,-1.2972795,-.21348678,-.70615101,.30154002,.00063226226,.067484222,-.18654206,-.56862438,-.69875032,.10391621,.12797309,.11912644,.1018588,.11098047,.0089668324,.000045609795,.022437844,.028883237,.031430185,.04831427,.014442845,.77215111
861,-1.9524196,-1.2972795,-.21348678,-.70615101,.30154002,.00063226226,.067484222,-.18654206,-.56862438,-.69875032,.10391621,.12797309,.11912644,.1018588,.11098047,.0089668324,.000045609795,.022437844,.028883237,.031430185,.04831427,.014442845,.77215111
862,-1.9524196,-1.2972795,-.21348678,-.70615101,.30154002,.00063226226,.067484222,-.18654206,-.56862438,-.69875032,.10391621,.12797309,.11912644,.1018588,.11098047,.0089668324,.000045609795,.022437844,.028883237,.031430185,.04831427,.014442845,.77215111
